id-article-new,id-article,Event-id-country,Event-id-no-country,Event Date 1,Event Date 2,Event-Year,datetime precision,Event-Type 1,Event-Type 2,Event-Type 3,Event-Type 4,nbre-event-type,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of departed people by sea,Number of departed people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,Actors 1,Actors 2,Actors 3,,Sub-actors 1,Sub-actors 2,Sub-actors 3,Sub-actors 4,Sub-actors 5,Sub-actors 6,Sub-actors 7,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Geo-precision,Source-Country,Source-date,Source-Type,Language,Source-Name,Notes,Link to the press article,Notes / Quotes
F064LBY,F213,LBY,LYB213,20-03-2020,,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,1040,,,,,,Migrants,NGO (Non Governmental Organisation),Authorities,,UNHCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,23-03-2020,Radio,French,RFI,Coronavirus en Libye: forte inqui‚tude concernant les migrants,http://www.rfi.fr/fr/afrique/20200323-coronavirus-libye-forte-inqui%C3%A9tude-concernant-migrants,
F065LBY,F214,LBY,LBY214,01-05-2020,,2020,No,Social,,,,1,,,,,jobs,NGOs actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGO (Non Governmental Organisation),Migrants,,,associations,UNHCR,,,,,,LY-MI-Misratah,32,22,40,N,15,5,24,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,France,01-05-2020,Video,French,FranceInfo,Coronavirus : les migrants durement touch‚s en Libye,https://www.dailymotion.com/video/x7tsj4v,
E117LBY,F215,LBY,LYB214,01-04-2020,,2020,Yes,Security,Health,Social,,3,risk of infections,access to health care,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Authorities,Migrants,Health care,,,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,LY-SB-Sabha,27,2,,N,14,26,,E,,,,,,,,,,,,,,,,,,,Sure,Qatar,04-04-2020,Written press,English,ALjazeera ,Libya: Coronavirus outbreak could be 'catastrophic' for migrants,https://www.aljazeera.com/news/2020/04/covid-19-outbreak-libya-catastrophic-migrants-200403101356223.html,
F066LYB,F216,LYB,LYB216,30-03-2020,,2020,No,Social,Health,,,2,access to health care,,,,Details on lockdown,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,CICR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,12-04-2020,Written press,French,African Mananger ,Coronavirus - Libye : le coronavirus s'invite au milieu des bombes et des obus,https://africanmanager.com/coronavirus-libye-le-coronavirus-sinvite-au-milieu-des-bombes-et-des-obus/,
F067LBY,F217,LBY,LYB217,01-05-2020,,2020,,Movements,Health,Social,,2,quarantine,,,,NGOs actions,government actions,,,,,,Departures,,,,,,,,,,,764,,,,,,,33,,,,,Migrants,Smugglers,Authorities,,Governorate,,,,,,,NE-1-Agadez,16,58,0,N,7,59,0,E,NE-1-Agadez => Assamaka,19,22,0,N,5,48,0,E,NE-8-Niamey,13,30,31,N,2,6,40,E,,,,,,,,,,Sure,Tunisia,12-05-2020,Written press,French,Le Temps ,la p‚rilleuse travers&e du d‚sert via le nord du Niger et  la Lybie ,http://www.letemps.com.tn/article/113716/la-p%C3%A9rilleuse-travers%C3%A9e-du-d%C3%A9sert-le-nord-du-niger-et-la-libye,
F068LBY,F218,LBY,LYB218,15-04-2020,,2020,Yes,Social,,,,1,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authorities,,,,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,Approximately,China,16-04-2020,Written press,French,XINHUANET,(COVID-19) La Tunisie et la Libye d‚termin‚es … coop‚rer pour lutter contre le virus,http://french.xinhuanet.com/2020-04/16/c_138979809.htm,
F069LBY,F219,LBY,LYB219,18-03-2020,,2020,,Security,Social,,,2,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authorities,Military,Migrants,,Governorate,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,23-03-2020,Written press,French,Le Monde Arabe,Libye : les combats s'intensifient malgr‚ la menace sanitaire li‚e au Covid-19,https://lemonde-arabe.fr/23/03/2020/libye-menace-sanitaire-covid-19/,
F070LBY,F220,LBY,LYB220,19-03-2020,18-03-2020,2020,Yes,Social,,,,1,,,,,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authorities,Migrants,,,Governorate,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,TN-82-M‚denine => Ben Gardane,33,8,20,N,11,13,0,E,LY-SB-Sabha,27,2,,N,14,26,,E,,,,,,,,,,Sure,Alg‚rie ,22-03-2020,Written press,French,L'expression ,Tripoli mobilise la Libye contre le Covid-19,https://www.lexpressiondz.com/internationale/tripoli-mobilise-la-libye-contre-le-covid-19-328784,
E118LBY,F221,LBY,LYB221,,,2020,No,Social,,,,1,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,UNHCR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Soudan,05-05-2020,Radio,English,DABANGA,Op-ed: Silencing voices - Who speaks and who is silenced?,https://twitter.com/Radiodabanga/status/1257794291520491520/photo/1,
E119LBY,F222,LBY,LYB222,,,2020,No,Security,Social,,,2,,,,,Details on lockdown,accomodation,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Migrants,Authorities,,,,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Switzeland,29-04-2020,Written press,English,The New Humanitarian,Locked down in Libya: One refugee's reflections on conflict and COVID-19,https://www.thenewhumanitarian.org/opinion/first-person/2020/04/29/Sudanese-refugee-Libya-lockdown-coronavirus,"""But for migrants and refugees like me, the virus hasn't changed that much. Fear has always been a constant, and life has never been secure"""
F071LBY,F223,LBY,LYB223,07-05-2020,01-04-2020,2020,Yes,Movements,Security,Social,,2,,,,,NGOs actions,,,,,,,,,,,,,Armed clashes,Killings,,,,,,,24( 07/05/2020) / 280 ( 01/04/2020),,,,,,,,,Migrants,Coast guards,NGO (Non Governmental Organisation),,Governorate,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,LY-MI-Misratah,32,22,40,N,15,5,"24,5",E,,,,,,,,,,,,,,,,,,,Sure,France,08-05-2020,Written press,French,InfoMigrants,Libye : le port de Tripoli bombard‚ pendant une op‚ration de d‚barquement de migrants,https://www.infomigrants.net/fr/post/24632/libye-le-port-de-tripoli-bombarde-pendant-une-operation-de-debarquement-de-migrants?preview=1588947479400,
F072LBY,F224,LBY,LYB224,,,2020,No,Social,,,,1,,,,,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authorities,NGO (Non Governmental Organisation),,,Governorate,,,,,,,LY-NQ-An Nuqat al Khams => Ras Ajdir,33,8,"55,043",N,11,33,"32,044",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,11-03-2020,Written press,French,Africanews,"Libye - Coronavirus : le pays ""‚pargn‚"" du fait de son isolement",https://www.youtube.com/watch?v=DqnpNR24l0A,
F073LBY,F225,LBY,LYB225,01-04-2020,,2020,No,Movements,Social,,,2,,,,,NGOs actions,,,,,,,deportation,,,,,,,,,,,,,,,,,,,,,,160,Migrants,Authorities,NGO (Non Governmental Organisation),,Governorate,IOM,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,NE-8-Niamey,13,30,31,N,2,6,40,E,,,,,,,,,,,,,,,,,,,Approximately,France,29-04-2020,Written press,French,InfoMigrants,Libye : 1 400 migrants expuls‚s par le gouvernement de l'Est du pays,https://www.infomigrants.net/fr/post/24432/libye-1-400-migrants-expulses-par-le-gouvernement-de-l-est-du-pays,"Ce mois-ci, il y eu 160 migrants soudanais renvoy‚s chez eux"""
F074LBY,F226,LBY,LYB225,27-04-2020,28-04-2020,2020,Yes,Social,,,,1,,,,,NGOs actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,29-04-2020,Written press,French,InfoMigrants,"Plainte contre le financement des garde-c“tes libyens : ""Il s'agit d'une violation du droit budg‚taire de l'UE""",https://www.infomigrants.net/fr/post/24424/plainte-contre-le-financement-des-garde-cotes-libyens-il-s-agit-d-une-violation-du-droit-budgetaire-de-l-ue,
F075LYB,F227,LYB,LYB227,29-06-2020,19-06-2020,2020,Yes,Movements,,,,1,,,,,,,,,,,,Rescued at sea,deportation ,,,,,,,,,,,,,43(29/06/2020)   /   67(19/06/2020)                ,,,,,,,,93,Migrants,Coast guards,Authorities,,,,,,,,,LY-NQ-An Nuqat al Khams => Zuwara,32,56,,N,12,5,,E,IT-82-Sicilia,37,35,"59,85",N,14,0,"55,36",E,,,,,,,,,,,,,,,,,,,Sure,France,29-06-2020,Written press,French,InfoMigrants,Le Mare Jonio porte secours … 43 personnes au large de la Libye,https://www.infomigrants.net/fr/post/25672/le-mare-jonio-porte-secours-a-43-personnes-au-large-de-la-libye,
F076LYB,F228,LYB,LYB228,25-06-2020,28-06-2020,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Deportation,Rescued at sea,,,,,,,,,,,,,184( 28/06/2020)    118,,,,,,,,363,Migrants,Coast guards,NGO (Non Governmental Organisation),,IOM,,,,,,,LY-MB-Al Marqab => Khoms,32,38,59,N,14,15,52,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,France,29-06-2020,Written press,French,InfoMigrants,"Des centaines de migrants renvoy‚s en Libye, une femme accouche en mer",https://www.infomigrants.net/fr/post/25663/des-centaines-de-migrants-renvoyes-en-libye-une-femme-accouche-en-mer?ref=tw_i,
F077LBY,F229,LBY,LYB229,24-05-2020,01-04-2020,2020,Yes,Movements,,,,1,,,,,OSC actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,800,400,,,,,,,,Migrants,Authorities,,,Governorate,,,,,,,IT-82-Sicilia,37,35,"59,85",N,14,0,"55,36",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,03-06-2020,Written press,French,TVLibert‚s,Libye. 650 000 migrants prˆts au d‚part vers l'Europe ?,https://www.tvlibertes.com/actus/libye-650-000-migrants-prets-au-depart-vers-leurope,
F078TUN,F23,TUN,TUN23,2020-04-16,2020-04-19,2020,Yes,Health,Social,,,2,risk of infections,access to health care,,,OSC actions,government actions,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,OSC (Organisation of civil society),Authorities,Migrants,,Governorate,FTDES,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,Tunisia,2020-04-20,Radio,French,espace manager,Tunisie: Appel … la r‚gularisation des migrants et … la lib‚ration des d‚tenus d'El Ouardia,https://www.espacemanager.com/tunisie-appel-la-regularisation-des-migrants-et-la-liberation-des-detenus-del-ouardia.html?fbclid=IwAR0nqso27R0bF-ILPpg1dtuHdzro0Rx5YmHIAnCOr8ZqvV-l7hjWS2wXW9Q,
F079LBY,F230,LBY,LYB230,,,2020,No,Movements,Social,,,2,,,,,OSC actions,,,,,,,Dying when crossing borders,,,,,,,,,,,,,20,,,,,,,,,,Migrants,OSC (Organisation of civil society),Authorities,,,,,,,,,NE-1-Agadez => Madama,21,56,"57,811",N,13,39,"5,465",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,International,31-05-2020,Written press,French,Alarme Phone Sahara,ALERTE AUX AUTORITS DU NIGER: DES GENS EN DTRESSE EN DSERT SUR L'AXE LIBYE-NIGER!,https://alarmephonesahara.info/fr/reports/alerte-aux-autorites-du-niger-des-gens-en-detresse-en-desert-sur-l-axe-libye-niger,
F080LBY,F231,LBY,LYB231,08-07-2020,21-06-2020,2020,Yes,Social,Health,Movements,,3,quarantine,infections,,,government actions,,,,,,,Rescued at sea,,,,,,,,,,28,200,,,200,,,,,,,,300,Migrants,Authorities,Coast guards,,Governorate,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,IT-82-Sicilia,37,35,"59,85",N,14,0,"55,36",E,,,,,,,,,,,,,,,,,,,Approximately,France,09-07-2020,Written press,French,InfoMigrants,Le navire de sauvetage Sea Watch 3 saisi par les autorit‚s italiennes en Sicile,https://www.infomigrants.net/fr/post/25914/le-navire-de-sauvetage-sea-watch-3-saisi-par-les-autorites-italiennes-en-sicile,
A124LBY,F232,LBY,LYB232,24-05-2020,25-05-2020,2020,Yes,Movements,,,,1,,,,,,,,,,,,Deportation ,,,,,,,,,,,,,,,,,,,,,,317(24/05/2020) / 70( 25/05/2020) ,Migrants,Coast guards,Authorities,,,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Isra‰l,26-05-2020,Written press,Arabic,AL Marsad,?????? ??????? ??????: ??? ??????? ?????? ???? ???? 400 ????? ??? ??????,https://almarsad.co/2020/05/26/%d8%a7%d9%84%d9%85%d9%86%d8%b8%d9%85%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d9%84%d9%84%d9%87%d8%ac%d8%b1%d8%a9-%d8%ae%d9%81%d8%b1-%d8%a7%d9%84%d8%b3%d9%88%d8%a7%d8%ad%d9%84-%d8%a7%d9%84/,
A125LBY,F233,LBY,LYB233,23-05-2020,,2020,Yes,Social,Movements,Health,,3,quarantine,,,,NGOs actions,accomodation,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,250,,,150,,,,,,Migrants,NGO (Non Governmental Organisation),Smugglers,,UNHCR,,,,,,,LY-ZA-Az Zawiyah,32,45,16,N,12,43,47,E,NE-1-Agadez => Madama,21,56,"57,811",N,13,39,"5,465",E,,,,,,,,,,,,,,,,,,,Sure,France,26-05-2020,Written press,Arabic,InfoMigrants,?? ?????.. ??????? ??? ???? ????????? ?? ????? ???????? ???????,https://bit.ly/36yJkaN,
A126LBY,F234,LBY,LYB234,25-05-2020,,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Dying in sea,Deportation,Rescued at sea,,,,,,,,,,2,,85,,,,,,,,315,Migrants,NGO (Non Governmental Organisation),Coast guards,,,,,,,,,LY-ZA-Az Zawiyah,32,45,16,N,12,43,47,E,LY-NQ-An Nuqat al Khams => Zuwara,32,56,0,N,12,5,0,E,,,,,,,,,,,,,,,,,,,Sure,France,26-05-2020,Written press,Arabic,InfoMigrants,?????? ???? ?? 400 ????? ?? ??????? ???????? ??? ?????,https://bit.ly/2M3FbC9,
A127LBY,F235,LBY,LYB235,08-07-2020,29-06-2020,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Deportation ,Dying in sea,,,,,,,,,,,7,,299,,,,,,,,18,Migrants,Coast guards,NGO (Non Governmental Organisation),,,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,09-07-2020,Written press,Arabic,InfoMigrants,????? 18 ?????? ??? ?????? ??? ?? ????? ?????? ?????? ?? ???????,https://bit.ly/3gJbjZm,
F081LBY,F236,LBY,LYB236,10-06-2020,,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,185,,,,,,,,,Migrants,Coast guards,NGO (Non Governmental Organisation),,,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Turkey,10-06-2020,Written press,French,Anadolu Agency ,Libye : les garde-c“tes interceptent 185 migrants irr‚guliers en mer,https://www.aa.com.tr/fr/afrique/libye-les-garde-c%C3%B4tes-interceptent-185-migrants-irr%C3%A9guliers-en-mer-/1871938,
A128TUN,F237,TUN,TUN237,01-06-2020,,2020,Yes,Movements,Health,,,2,quarantine,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,11,,,,,11,,,,,,,Migrants,Health care,Authorities,,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,01-06-2020,Radio,Arabic,MosaiqueFM,?????? ?????? ????? ?? 11 ?????? ??????? ?????? ???????? ????,https://www.mosaiquefm.net/ar/%D8%AA%D9%88%D9%86%D8%B3-%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D9%88%D8%B7%D9%86%D9%8A%D8%A9/749353/%D8%AA%D8%AD%D8%A7%D9%84%D9%8A%D9%84-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%B3%D9%84%D8%A8%D9%8A%D8%A9-%D9%84%D9%80-11-%D8%A3%D8%AC%D9%86%D8%A8%D9%8A%D8%A7-%D8%A7%D8%AC%D8%AA%D8%A7%D8%B2%D9%88%D8%A7-%D8%A7%D9%84%D8%AD%D8%AF%D9%88%D8%AF-%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D8%A9-%D8%AE%D9%84%D8%B3%D8%A9,
A129LBY,F238,LBY,LYB238,,,2020,No,Social,Security,,,2,,,,,NGOs actions,Details on lockdown,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,UNHCR,,,,,,,LY-ZA-Az Zawiyah,32,45,16,N,12,43,47,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Qatar,19-04-2020,Written press,Arabic,ALjazeera ,????? ???? ?? ??????.. ???? ???? ????????? ???????? ???????? ?? ?????,https://www.aljazeera.net/news/politics/2020/4/19/,
A130LBY,F239,LBY,LYB239,14-04-2020,,2020,Yes,Security,Social,Health,,3,risk of infections,access to health care,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Migrants,Authorities,NGO (Non Governmental Organisation),,,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,23-04-2020,Written press,Arabic,InfoMigrants,?? ?????.. ??????? ??????? ??? ????? ?????? ??????,https://www.infomigrants.net/ar/post/24286/,
F082TUN,F24,TUN,TUN24,2020-04-08,2020-04-10,2020,Yes,Social,,,,1,,,,,OSC actions,government actions,accomodation,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,OSC (Organisation of civil society),Authorities,Migrants,,Governorate,Mayorship,others,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,Tunisia,2020-04-13,Written press,French,La presse ,"Migrants, ‚tudiants, r‚fugi‚s et  travailleurs ‚trangers en situation pr‚caire: Une action solidaire qui manque de punch",https://lapresse.tn/57897/migrants-etudiants-refugies-et-travailleurs-etrangers-en-situation-precaire-une-action-solidaire-qui-manque-de-punch/?fbclid=IwAR3VIJK8QL4ugwJzHlmxR_kOLr70TTW9UH8KSpVdn12DheIjsMThEUeAu-w#.Xpa-uxz6oec.facebook,
A131LBY,F240,LBY,LYB240,24-04-2020,,2020,Yes,Movements,Social,,,2,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,3000,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,UNHCR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,29-04-2020,Written press,Arabic,InfoMigrants,?????? ????????: ????? ????? ?????? ?? ????? ???? ????? ????????? ??? ??????,https://www.infomigrants.net/ar/post/24428,
A132LBY,F241,LBY,LYB241,,,2020,No,Social,,,,1,,,,,Details on lockdown,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,UNHCR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,NE-1-Agadez,16,58,0,N,7,59,0,E,,,,,,,,,,,,,,,,,,,Approximately,United Arab Emirates,10-05-2020,Written press,Arabic,??????,"""??????"" ???? ?????? ????????? ???????? ?? ????? ????????? ??????? ??? ???????",https://www.alroeya.com/60-63/2135271-,
A133LBY,F242,LBY,LYB242,,,2020,No,Health,Social,,,2,access to health care,risk of infections,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,UNHCR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,USA,13-04-2020,Written press,Arabic,????? ????? ???????,????? ???? ?????? ???????? ?? ????? ???? ??? ????? ???? ???? ????????? ??? ????? ???? ??????,https://news.un.org/ar/story/2020/04/1052902,
A134LBY,F243,LBY,LYB243,01-04-2020,,2020,No,Social,Health,,,2,risk of infections,,,,Details on lockdown,jobs,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,UNHCR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,LY-ZA-Az Zawiyah,32,45,16,N,12,43,47,E,,,,,,,,,,,,,,,,,,,Approximately,UK,08-05-2020,Written press,Arabic,Middle East Online,??????? ?????? ?????? ????? ?????? ????????? ???????? ?? ?????,https://meo.news/,
A135LBY,F244,LBY,LYB244,05-05-2020,,2020,No,Social,Security,,,2,,,,,Details on lockdown,accomodation,jobs,NGOs actions,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Migrants,Authorities,NGO (Non Governmental Organisation),,UNHCR,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sure,Libya,12-05-2020,Written press,Arabic,????? ??????? ?????????,?????? ???: ????? ?????? ??? ?? ?????? ????????? ?? ????,https://www.afrigatenews.net/article/,
A136LBY,F245,LBY,LYB245,29-04-2020,,2020,No,Movements,Social,,,2,,,,,jobs,Details on lockdown,NGOs actions,government actions,,,,Arrival by sea,,,,,,,,,,,,,,,79,,,,,,,,Migrants,Coast guards,Authorities,,Governorate,UNHCR,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Qatar,15-05-2020,Written press,Arabic,ALjazeera ,???? ??????? ????? ???????.. ????? ??????? ????? ????????? ?????? ???????,https://www.aljazeera.net/news/politics/2020/5/15/,
A137LBY,F246,LBY,LYB246,01-05-2020,,2020,No,Social,Movements,Health,,3,quarantine,,,,Details on lockdown,government actions,NGOs actions,,,,,Arrivals through borders,,,,,,,,,,,764,,,,,33,,,,,,,Migrants,Authorities,NGO (Non Governmental Organisation),,UNHCR,,,,,,,NE-1-Agadez,16,58,0,N,7,59,0,E,NE-1-Agadez => Dirkou,19,0,5,N,12,53,"34,8",E,NE-1-Agadez => Madama,21,56,"57,811",N,13,39,"5,465",E,,,,,,,,,,Sure,Egypt,09-05-2020,Written press,Arabic,Masrawy,????? ?? ?????? ?? ????? ?? ????? ???? ????????? ??? ???????,https://www.masrawy.com/news/news_publicaffairs/details/2020/5/9/1783298/,
A138LBY,F247,LBY,LYB247,,,2020,No,Security,Social,,,2,,,,,Details on lockdown,NGOs actions,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,UNHCR,,,,,,,LY-ZA-Az Zawiyah,32,45,16,N,12,43,47,E,LY-ZA-Az Zawiyah => Sabratha,32,47,32,N,12,29,3,E,LY-ZA-Az Zawiyah => Sorman,32,45,24,N,12,34,18,E,,,,,,,,,,Sure,Qatar,19-04-2020,Written press,Arabic,ALjazeera ,????? ???? ?? ??????.. ???? ???? ????????? ???????? ???????? ?? ?????,https://www.aljazeera.net/news/politics/2020/4/19/%D9%84%D9%8A%D8%A8%D9%8A%D8%A7-%D8%A3%D8%B3%D9%88%D8%A3-%D9%85%D9%86-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%B5%D8%B1%D8%AE%D8%A9-%D8%A2%D9%84%D8%A7%D9%81,
A139LBY,F248,LBY,LYB248,,,2020,No,Movements,Social,,,2,,,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,425,,,,,,,,Migrants,Authorities,,,Governorate,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,13,11,"14,86",E,MT-60-Valletta,35,53,52,N,14,30,45,E,,,,,,,,,,,,,,,,,,,Approximately,United Arab Emirates,07-06-2020,Written press,Arabic,????? sky news,"""??????? ?????????"" ?????? 400 ????? ?? ?????",https://www.skynewsarabia.com/middle-east/1350570-%D8%AA%D8%B3%D9%88%D9%86%D8%A7%D9%85%D9%8A-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D8%AA%D8%B3%D8%AA%D9%82%D8%A8%D9%84-400-%D9%85%D9%87%D8%A7%D8%AC%D8%B1-%D9%84%D9%8A%D8%A8%D9%8A%D8%A7,
