,Event Date 1,Event Date 2,Event-Type 1,Event-Type 2,Event-Type 3,Event-Type 4,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Source-Country,Source-date,Source-Type,Language,City,City code,Country
374,12-05-2020,01-05-2020,Movements,Social,,,,,,,government actions,NGOs actions,,,,,,Arrival by sea,,,,,,,,,,,,,,,53/ 422,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,IT-82-Sicilia,37.0,35,"59,85",N,14.0,0.0,"55,36",E,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43.0,47,E,TN-11-Tunis,36.0,48.0,3,N,10.0,10.0,48,E,Italy,13-05-2020,Written press,Italian,Sicilia,IT-82,Italy
375,01-03-2020,,Movements,Health,Social,Security,access to health care,risk of infections,,,accomodation,NGOs actions,government actions,,,,,Arrival by sea,Rescued at sea,Deportation,,,,Armed clashes,,,,,,,,,198,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,UK,04-04-2020,Written press,English,Sicilia,IT-82,Italy
376,13-04-2020,10-04-2020,Movements,Social,Health,Security,risk of infections,,,,government actions,accomodation,,,,,,Dying in sea,Rescued at sea,Deportation,,,,Armed clashes,,,,,,,,,,,,,280,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,Italy,16-04-2020,Written press,Italian,tripoli,LY-TB,Libya
377,06-04-2020,08-04-2020,Movements,Social,,,,,,,government actions,NGOs actions,,,,,,Rescued at sea,Arrival by sea,,,,,,,,,,,,,150,177,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,IT-RM-Roma,41.0,53.0,35,N,12.0,28.0,58,E,,,,,,,,,,France,10-04-2020,Written press,French,tripoli,LY-TB,Libya
378,16-03-2020,27-02-2020,Health,Movements,Social,,infections,quarantine,,,NGOs actions,Details on lockdown,government actions,,,,,Rescued at sea,Deportation,,,,,,,,,,450.0,,,450,,,,,44,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,25-03-2020,Written press,French,Sicilia,IT-82,Italy
379,,,Social,,,,,,,,NGOs actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,International,17-04-2020,Written press,French,Roma,IT-RM,Italy
380,07-04-2020,10-04-2020,Social,Movements,,,,,,,government actions,OSC actions,Details on lockdown,NGOs actions,,,,Dying in sea,,,,,,,,,,,,12,,,,,,,,,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,France,22-04-2020,Written press,French,Roma,IT-RM,Italy
381,10-04-2020,15-04-2020,Social,Movements,,,,,,,government actions,NGOs actions,,,,,,Dying in sea,deportation,,,,,,,,,,,12,,,,,,,56,,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,Belgium,12-05-2020,Written press,French,Roma,IT-RM,Italy
382,2020-05-23,,Movements,,,,,,,,,,,,,,,Departure by sea,Dying in sea,Rescued at sea,,,,,,,,,,1,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Written press,French,Sfax,TN-61,Tunisia
383,,,Movements,Health,Social,Security,access to health care,,,,government actions,accomodation,,,,,,Departure by sea,,,,,,Riots,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-04-15,Written press,French,tripoli,LY-TB,Libya
384,,,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,2020-05-01,Written press,French,tripoli,LY-TB,Libya
385,2020-04-07,2020-04-09,Social,Movements,Health,,quarantine,,,,Details on lockdown,government actions,NGOs actions,,,,,deportation,Departure by sea,Rescued at sea,Dying in sea,,,,,,,,,12,,,57,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,IT-RM-Roma,41.0,53,35,N,12.0,28.0,58,E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,France,2020-05-13,Written press,French,tripoli,LY-TB,Libya
386,01-04-2020,,Movements,Social,,,,,,,Details on lockdown,government actions,,,,,,Departure by sea,Rescued at sea,,,,,,,,,,,179( 01/01/2020) /    01/04/2020),,,79,,,,,,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,France,2020-05-14,Written press,French,Roma,IT-RM,Italy
387,,,Social,Health,,,risk of infections,access to health care,,,government actions,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,IT-RM-Roma,41.0,53.0,35,N,12.0,28,58,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-05-14,Radio,French,Roma,IT-RM,Italy
388,2020-05-03,2020-05-09,Movements,Social,,,,,,,Details on lockdown,government actions,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,,,,78,78,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,France,2020-05-11,Written press,French,Sicilia,IT-82,Italy
389,2020-05-02,2020-05-03,Movements,Social,,,,,,,NGOs actions,government actions,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,,,,57  / 78,121 (lampedusa)   / 109 (espagne),,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,MT-60-Valletta,53.0,53,52,N,14.0,30.0,45,E,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0.0,"55,36",E,,,,,,,,,,France,2020-05-04,Written press,French,Sicilia,IT-82,Italy
390,2020-05-08,,Social,Movements,Health,,quarantine,,,,Details on lockdown,government actions,NGOs actions,,,,,Rescued at sea,Dying in sea,,,,,,,,,,180.0,179,,180,180 / 78,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,MT-60-Valletta,53.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,France,2020-05-15,Written press,French,Sicilia,IT-82,Italy
391,01-05-2020,,Movements,Social,Health,,quarantine,,,,Details on lockdown,NGOs actions,government actions,,,,,Departure by sea,Dying in sea,Arrival by sea,,,,,,,,,,180,,,79,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,TN-11-Tunis,36.0,48,3,N,10.0,10.0,48,E,IT-RM-Roma,41.0,53.0,35,N,12.0,28.0,58,E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,Switzeland,2020-05-20,Written press,French,tripoli,LY-TB,Libya
392,2020-04-21,,Movements,,,,,,,,,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-21,Written press,French,Tunis,TN-11,Tunisia
393,2020-05-13,,Health,,,,quarantine,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,TN-33-Le Kef,36.0,10.0,,N,8.0,42,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-26,Written press,French,Le Kef,TN-33,Tunisia
394,2020-05-16,2020-05-04,Movements,Social,,,,,,,NGOs actions,,,,,,,Departure by sea,deportation,Dying in sea,Arrival by sea,Rescued at sea,,,,,,,,179,,180, 121 / 68,,,,,3100,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,MT-60-Valletta,53.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,France,2020-05-19,Written press,French,tripoli,LY-TB,Libya
395,,,Movements,Health,,,risk of infections,quarantine,access to health care,,,,,,,,,Rescued at sea,Rescued when crossing borders,Arrivals through borders,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,15-05-2020,Video,French,tripoli,LY-TB,Libya
396,24-05-2020,,Movements,,,,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,400,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,,,,,,,,,,,,,,,,,,,France,25-05-2020,Written press,French,Sicilia,IT-82,Italy
397,24-05-2020,,Movements,,,,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,400,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,IT-82-Sicilia => Lampedusa,35.0,31,,N,,35.0,,E,,,,,,,,,,,,,,,,,,,France,24-05-2020,Written press,French,Sicilia,IT-82,Italy
398,24-06-2020,,Movements,Health,,,infections,quarantine,,,,,,,,,,Arrival by sea,,,,,,,,,,28.0,209.0,,,,209,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,,,,,N,,,,,,,,,,,,,,,,,,,,,,,France,24-06-2020,Written press,French,Sicilia,IT-82,Italy
399,,,Movements,Security,,,,,,,,,,,,,,Departures,,,,,,Kidnap,Killings,Armed clashes,,,,,10.0,250,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,N,,,,,,,,,,,,,,,,,,,,,,,France,23-06-2020,Written press,French,Agadez,NE-1,Niger
400,,,Movements,Health,,,quarantine,,,,,,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,160.0,,,160,,,,,,,MT-60-Valletta,35.0,53.0,52,N,14.0,30,45,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,22-05-2020,Written press,Arabic,Valletta,MT-60,Malta
401,,,Movements,Health,Social,,risk of infections,,,,,,,,,,,Departure by sea,Rescued at sea,,,,,,,,,,,179,,162,,,,,,,MT-60-Valletta,35.0,53.0,52,N,,30,45,E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,,,,,,,,,,,,,,,,,,,France,15-05-2020,Written press,Arabic,Valletta,MT-60,Malta
402,05-05-2020,,Movements,Health,Social,,risk of infections,quarantine,,,NGOs actions,,,,,,,Arrival by sea,,,,,,,,,,,200.0,,,,604,,,,,,TN-73-Kbili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,07-05-2020,Written press,Arabic,Kbili,TN-73,Tunisia
403,23-05-2020,,Movements,Health,Social,,risk of infections,,,,government actions,,,,,,,Arrival by sea,Rescued at sea,Dying in sea,Departure by sea,,,,,,,,,1,,31,223,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,IT-82-Sicilia => Lampedusa,35.0,31,,N,12.0,35.0,,E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,France,25-05-2020,Written press,French,Sfax,TN-61,Tunisia
404,2020-05-26,2020-05-14,Health,,,,quarantine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-33-Le Kef,36.0,10.0,,N,8.0,42,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-29,Written press,French,Le Kef,TN-33,Tunisia
405,24-05-2020,,Movements,Health,,,risk of infections,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,70-80,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,TN-11-Tunis,36.0,48,3,N,10.0,10.0,48,E,,,,,,,,,,,,,,,,,,,France,26-05-2020,Written press,French,Sicilia,IT-82,Italy
406,,,Movements,Health,Social,,infections,risk of infections,quarantine,,government actions,NGOs actions,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,06-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
407,,,Social,Health,,,risk of infections,,,,government actions,,,,,,,Rescued at sea,Dying in sea,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,18-04-2020,Written press,French,tripoli,LY-TB,Libya
408,,,Social,Movements,,,,,,,government actions,NGOs actions,,,,,,,,,,,,,,,,,,12,,57,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTE,30-04-2020,Written press,English,tripoli,LY-TB,Libya
409,,,Movements,Health,Social,,risk of infections,access to health care,,,government actions,NGOs actions,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,07-05-2020,Written press,Arabic,,,
410,,,Movements,Health,,,risk of infections,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,16-06-2020,Written press,French,,,
411,,,Movements,Health,Social,Security,risk of infections,quarantine,,,accomodation,NGOs actions,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,NE-1-Agadez => Arlit,18.0,44.0,0,N,7.0,23,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,48.0,0,E,,,,,,,,,,,,,,,,,,,France,24-04-2020,Written press,French,Agadez,NE-1,Niger
412,01-05-2020,,Movements,,,,,,,,,,,,,,,Arrival by sea,Rescued at sea,,,,,,,,,,,,,42,17,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,02-05-2020,Written press,French,Sfax,TN-61,Tunisia
413,,,Movements,Health,Social,,risk of infections,quarantine,,,accomodation,NGOs actions,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,900,,,,,NE-1-Agadez => Arlit,18.0,44.0,0,N,7.0,23,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,78.0,0,E,,,,,,,,,,,,,,,,,,,Niger,15-04-2020,Written press,French,Agadez,NE-1,Niger
414,15-04-2020,,Movements,Health,,,quarantine,,,,,,,,,,,Deportation,,,,,,,,,,,900.0,,,,,,,,,,NE-1-Agadez => Arlit,18.0,44.0,0,N,7.0,23,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,15-04-2020,Written press,French,Agadez,NE-1,Niger
415,,,Movements,Health,Social,,risk of infections,quarantine,,,accomodation,NGOs actions,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,276,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,30-04-2020,Social media,French,Agadez,NE-1,Niger
416,2020-06-04,,Movements,Social,,,,,,,jobs,OSC actions,Details on lockdown,,,,,Dying in sea,Departure by sea,,,,,,,,,,,61,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-06-22,Written press,French,Sfax,TN-61,Tunisia
417,,,Movements,Health,Social,,risk of infections,quarantine,,,accomodation,NGOs actions,government actions,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,30-04-2020,Social media,French,Agadez,NE-1,Niger
418,,,Movements,Health,,,risk of infections,,,,,,,,,,,Dying when crossing borders,Rescued when crossing borders,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,30-04-2020,Social media,French,,,
419,,,Movements,Health,Social,,risk of infections,quarantine,,,NGOs actions,government actions,,,,,,Departures,Arrivals through borders,,,,,,,,,,,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,78.0,0,E,,,,,,,,,,,,,,,,,,,Niger,01-06-2020,Video,English,Agadez,NE-1,Niger
420,,,Movements,Health,,,risk of infections,access to health care,,,,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,15-06-2020,Video,English,,,
421,,,Movements,Health,,,infections,risk of infections,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,20-03-2020,Social media,French,Agadez,NE-1,Niger
422,,,Movements,Health,Social,,risk of infections,quarantine,,,NGOs actions,,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,250,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Madama,21.0,56,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,,,,,,,,,,Niger,02-04-2020,Social media,French,Agadez,NE-1,Niger
423,,,Movements,Social,,,,,,,government actions,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,250,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39,"5,465",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,03-04-2020,Video,French,Agadez,NE-1,Niger
424,16-05-2020,17-05-2020,Movements,Health,Social,,risk of infections,quarantine,access to health care,,NGOs actions,accomodation,,,,,,Departures,,,,,,,,,,,90.0,,,,,,,,,127,NE-1-Agadez => Assamaka,19.0,22.0,0,N,5.0,48,0,E,NE-1-Agadez => Arlit,18.0,44,0,N,7.0,23.0,0,E,,,,,,,,,,,,,,,,,,,Niger,21-05-2020,Social media,French,Agadez,NE-1,Niger
425,,,Movements,,,,,,,,,,,,,,,Dying when crossing borders,Departures,,,,,,,,,,,,20.0,,,,,,,,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39,"5,465",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,27-05-2020,Social media,French,Agadez,NE-1,Niger
426,,,Movements,,,,,,,,,,,,,,,Dying in sea,,,,,,,,,,,,62,,,,,,,,,TN-61-Sfax => Kerkennah,34.0,42.0,56,N,11.0,11,25,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-22,Written press,French,Sfax,TN-61,Tunisia
427,31-05-2020,,Movements,Social,Security,,,,,,NGOs actions,government actions,,,,,,Dying when crossing borders,,,,,,Armed clashes,Killings,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,01-06-2020,Social media,French,,,
428,08-06-2020,,Movements,Health,,,risk of infections,,,,,,,,,,,Dying when crossing borders,,,,,,,,,,,,,3.0,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,10-06-2020,Social media,French,Agadez,NE-1,Niger
429,18-06-2020,,Movements,,,,,,,,,,,,,,,Dying when crossing borders,,,,,,,,,,,,,33.0,,,,,,,,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39,"5,465",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,18-06-2020,Written press,French,Agadez,NE-1,Niger
430,22-07-2020,,Social,Movements,,,,,,,NGOs actions,,,,,,,Rescued at sea,Rescued when crossing borders,Departures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,22-07-2020,Written press,English,,,
431,,,Social,,,,,,,,NGOs actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,23-07-2020,Written press,French,,,
432,,,Movements,Social,Security,,,,,,NGOs actions,,,,,,,Departures,,,,,,Kidnap,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,25-06-2020,Written press,French,,,
433,,,Movements,Social,,,,,,,NGOs actions,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,25-06-2020,Written press,French,,,
434,,,Movements,Social,Health,,risk of infections,quarantine,infections,,NGOs actions,government actions,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,,Radio,French,Agadez,NE-1,Niger
435,,,Movements,Social,Security,,,,,,government actions,,,,,,,Arrivals through borders,Rescued when crossing borders,,,,,Riots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,,Radio,French,,,
436,,,Movements,Health,Social,,risk of infections,,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,,Radio,French,Agadez,NE-1,Niger
437,2020-05-22,2020-05-23,Movements,Social,,,,,,,jobs,,,,,,,Departure by sea,Dying in sea,Rescued at sea,,,,,,,,,,1,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Russia,2020-06-03,Written press,French,Sfax,TN-61,Tunisia
438,,,Movements,Health,Social,,risk of infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,,102.0,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,,Radio,French,Agadez,NE-1,Niger
439,,,Movements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niger,,Radio,French,,,
440,,,Movements,Social,,,,,,,Details on lockdown,,,,,,,Dying when crossing borders,Departures,,,,,,,,,,,,33.0,,,,,,,,LY-TB-tripoli,32.0,52.0,"30,38",N,13.0,11,"14,86",E,LY-MQ-Murzuq => Qatrun,24.0,55,44,N,14.0,34.0,33,E,NE-1-Agadez,16.0,58.0,0,N,7.0,59.0,0,E,,,,,,,,,,Niger,,Radio,French,tripoli,LY-TB,Libya
441,04-07-2020,,Health,,,,infections,quarantine,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,06-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
442,08-07-2020,,Health,Social,,,infections,quarantine,,,government actions,,,,,,,,,,,,,,,,,16.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,08-07-2020,Written press,French,,,
443,12-07-2020,,Health,Social,Movements,,infections,,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,4.0,4.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,13-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
444,13-07-2020,,Health,Social,Movements,,risk of infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,13-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
445,13-07-2020,,Movements,Health,Social,,quarantine,,,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,13-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
446,06-07-2020,,Movements,Health,Security,Social,risk of infections,quarantine,,,government actions,,,,,,,Arrivals through borders,,,,,,Riots,,,,,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,06-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
447,,,Movements,Health,Social,,infections,risk of infections,quarantine,,government actions,,,,,,,Arrivals through borders,,,,,,,,,,3.0,,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,12-07-2020,Written press,English,Kasserine ,TN-42,Tunisia
448,,,Movements,Health,,,infections,quarantine,,,,,,,,,,Arrivals through borders,,,,,,,,,,12.0,24.0,,,,,,,,,,TN-42-Kasserine,35.0,10.0,0,N,8.0,50,0,E,TN-52-Monastir,35.0,46,0,N,10.0,51.0,0,E,,,,,,,,,,,,,,,,,,,Tunisia,09-07-2020,Written press,French,Kasserine ,TN-42,Tunisia
